PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameDate,pitcher_cape_team
287.0,2025-02-16,15:48:08.22,6.0,2.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Waters, Luke",1000133970.0,Right,OLD_MON,Undefined,8,Top,2,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.24082,0.879983,0.2071,2451.818744,87.254267,9:00,5.7759,1.05761,5.60572,-44.77502,1.05658,-20.58285,2.86616,-0.4643,70.57881,-7.4422,-3.470992,0.487252,,,,,,,,,,,,10.30205,0.85961,-1.06256,50.0,5.8236,0.45631,-115.96352,0.26892,13.38492,30.92911,-31.0572,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,535a11c0-eca7-11ef-9d96-6b412e18465d,77.35711,,,9.66201,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,20:48:08.22,2025-02-16 20:48:08.224819200+00:00,2025-02-16 20:48:08.224819200+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,8738c96c-bfcf-43ca-924e-27729eef99bd,54.88489,-117.25915,15.46455,5.78509,1.56992,-15.5286,-1.06993,-0.10439,6.69246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
288.0,2025-02-16,15:48:24.44,6.0,3.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Waters, Luke",1000133970.0,Right,OLD_MON,Undefined,8,Top,2,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.51485,-2.004321,-3.547356,1703.485971,273.277132,3:00,5.26388,1.27458,6.28341,-39.60124,0.2863,18.6284,0.1122,-0.44665,76.3243,-9.330072,-0.176485,0.454559,,,,,,,,,,,,-10.84957,1.11205,-1.02179,50.0,5.09662,6.82469,-121.11329,-5.47617,-15.95696,25.8225,-30.53849,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,5d0d48e0-eca7-11ef-9d96-6b412e18465d,82.92096,,,7.19055,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,20:48:24.44,2025-02-16 20:48:24.440729600+00:00,2025-02-16 20:48:24.440729600+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,09aaffb4-9093-4f9e-9d9f-0f34126d65ab,54.21756,-122.0092,12.91125,5.26824,-4.41664,-15.26924,-1.26818,7.37832,-7.97848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
289.0,2025-02-16,15:48:51.44,6.0,4.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Waters, Luke",1000133970.0,Right,OLD_MON,Undefined,8,Top,2,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.07639,-2.76924,-3.435153,2395.057488,216.057655,1:15,6.11168,0.37047,6.22802,-14.73257,19.18973,13.04587,2.32243,-1.7155,81.91233,-5.635312,-1.084124,0.419193,,,,,,,,,,,,-7.81477,11.17505,-0.11955,50.0,5.89682,7.35108,-131.79559,-6.74911,-13.51933,32.30879,-12.84157,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,6d196890-eca7-11ef-9d96-6b412e18465d,89.91664,,,9.16407,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,20:48:51.44,2025-02-16 20:48:51.443200+00:00,2025-02-16 20:48:51.443200+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,b044ac12-4d5e-4c2d-a340-202505f08831,54.26707,-132.83752,16.1544,6.1078,-6.33498,-6.42078,-0.36364,7.78706,-6.75967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
290.0,2025-02-16,15:49:06.69,6.0,5.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Waters, Luke",1000133970.0,Right,OLD_MON,Undefined,8,Top,2,2,2,Curveball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.37128,-1.79551,-1.174828,2599.830151,62.941973,8:00,5.70761,1.0007,5.56919,-50.5779,-8.03808,-18.73761,-0.18532,-1.65834,74.96213,-10.96495,-4.529957,0.469428,,,,,,,,,,,,9.17894,-3.11358,-0.88657,50.0,5.51939,3.19352,-119.4052,-5.51751,12.94111,28.01827,-36.56377,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,76314a10-eca7-11ef-9d96-6b412e18465d,80.29433,,,7.40915,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,20:49:06.69,2025-02-16 20:49:06.695987200+00:00,2025-02-16 20:49:06.695987200+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,9b4b0dd3-be5e-4e23-a248-510ea39990de,54.93166,-120.55685,14.00914,5.7153,-4.01461,-18.28189,-1.0069,2.66159,6.47055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
291.0,2025-02-16,15:49:32.58,6.0,6.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Waters, Luke",1000133970.0,Right,OLD_MON,Undefined,8,Top,2,3,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,83.612,0.032935,-4.00968,1649.111269,246.39436,2:15,5.38972,1.25153,6.40885,-31.65281,7.69402,14.70867,2.78234,-1.21551,76.36833,-5.901773,-1.351339,0.451467,70.36289,-29.565655,-19.22198,,,,,6.16746,5.9923,-3.690698,0.054361,-8.85941,4.37225,-0.97085,50.0,5.37759,7.96913,-121.31654,-0.85281,-13.17225,24.2558,-25.67338,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,85967b60-eca7-11ef-9d96-6b412e18465d,83.48874,2.77912,,7.24367,,,,1.52883,2.77912,1.21588,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,20:49:32.58,2025-02-16 20:49:32.582963200+00:00,2025-02-16 20:49:32.582963200+00:00,GroundBall,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,61ad307b-92d4-460a-ad7a-3a83656555e7,54.09107,-122.13176,12.1279,5.39175,0.01005,-12.83669,-1.24613,8.41184,-6.58613,180.0,1.52587,85.09486,,,,,,,,2.78089,-51.12328,,,,,,,,1.21691,-29.66977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-02-17,Yarmouth-Dennis
305.0,2025-02-16,16:05:42.71,1.0,1.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Jorge, Kainen",1000102863.0,Right,OLD_MON,Undefined,9,Top,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.41636,2.430575,1.040875,2356.125193,74.601485,8:30,5.7917,0.98842,5.33078,-49.01278,-3.14559,-17.2634,3.98959,0.52654,71.78746,-6.536953,-2.02564,0.487442,,,,,,,,,,,,8.88465,-1.78756,-1.06991,50.0,5.97665,-1.36854,-115.05577,3.15236,11.74707,24.06555,-34.5375,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,c7dfdd20-eca9-11ef-9d96-6b412e18465d,77.32709,,,7.6289,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,21:05:42.71,2025-02-16 21:05:42.711040+00:00,2025-02-16 21:05:42.711040+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,12837730-1be0-489d-9da0-52fa6c2baca7,55.16709,-116.13152,12.03278,5.80123,4.6962,-17.26875,-0.997,-1.89364,5.87354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
306.0,2025-02-16,16:05:55.01,1.0,2.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Jorge, Kainen",1000102863.0,Right,OLD_MON,Undefined,9,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.80531,-1.989815,-3.520992,2395.130534,207.106024,1:00,6.03066,0.72707,6.23573,-13.47001,21.36611,10.27414,3.06839,-1.66888,80.73477,-4.638759,-1.670289,0.424802,,,,,,,,,,,,-6.42213,12.04894,-0.46894,50.0,5.87505,7.5662,-130.01638,-4.82213,-10.81638,31.34436,-11.88076,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,cf335250-eca9-11ef-9d96-6b412e18465d,88.72946,,,9.07054,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,21:05:55.01,2025-02-16 21:05:55.016448+00:00,2025-02-16 21:05:55.016448+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,4b43a91b-ba52-4106-96cf-e199540dff11,54.2592,-131.03916,15.67218,6.02607,-4.43446,-5.94038,-0.72158,7.91915,-5.40819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
307.0,2025-02-16,16:06:08.43,1.0,3.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Jorge, Kainen",1000102863.0,Right,OLD_MON,Undefined,9,Top,0,2,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.25583,-3.003495,-2.327751,2366.60527,227.03035,1:30,6.088,0.56153,5.9044,-14.92902,20.83308,20.90497,2.05103,0.14165,80.21287,-5.898116,1.423442,0.430411,,,,,,,,,,,,-11.38764,12.01363,-0.38604,50.0,5.83788,4.33857,-129.19639,-7.16395,-18.89651,31.49527,-12.23879,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,d731fba0-eca9-11ef-9d96-6b412e18465d,87.57323,,,9.04295,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,21:06:08.43,2025-02-16 21:06:08.437708800+00:00,2025-02-16 21:06:08.437708800+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,908a8ea5-9a88-439e-9ce7-ca56e0d3956d,54.59168,-130.31093,15.74764,6.08373,-6.73084,-6.11939,-0.55141,5.00727,-9.44825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
308.0,2025-02-16,16:06:23.76,1.0,4.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Jorge, Kainen",1000102863.0,Right,OLD_MON,Undefined,9,Top,0,2,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.48446,-0.17149,-3.921717,1644.687121,268.738033,3:00,5.48973,1.19605,6.34702,-38.31478,2.09433,23.65678,2.1386,-0.44829,74.7995,-7.350576,0.356546,0.457521,,,,,,,,,,,,-13.56312,1.65599,-0.92074,50.0,5.46005,7.36341,-120.89847,-1.54837,-19.57482,29.03621,-29.78408,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,e0599490-eca9-11ef-9d96-6b412e18465d,82.38407,,,8.68495,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,21:06:23.76,2025-02-16 21:06:23.765145600+00:00,2025-02-16 21:06:23.765145600+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,0e052a8f-4669-415e-8611-706c44c94014,54.15003,-121.89111,14.5181,5.49558,-0.53016,-14.89204,-1.18391,8.0326,-9.78741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
309.0,2025-02-16,16:06:39.05,1.0,5.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Jorge, Kainen",1000102863.0,Right,OLD_MON,Undefined,9,Top,0,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.42402,-0.393613,-4.884827,1658.534817,262.579237,2:45,5.42819,1.23975,6.51851,-34.45305,3.82004,20.34918,2.19463,-1.55741,77.61226,-6.82018,-1.202112,0.445264,,,,,,,,,,,,-11.90568,2.49512,-0.90672,50.0,5.38607,9.71123,-122.45648,-1.87722,-18.15978,23.16089,-28.36823,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,e9815490-eca9-11ef-9d96-6b412e18465d,84.6518,,,6.81176,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,21:06:39.05,2025-02-16 21:06:39.059814400+00:00,2025-02-16 21:06:39.059814400+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,87e145ac-8688-4ae9-a934-0b85af86e5f2,53.98225,-123.20737,11.58044,5.43202,-0.95751,-14.18412,-1.2311,10.29998,-9.07989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
310.0,2025-02-16,16:06:55.62,1.0,6.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Jorge, Kainen",1000102863.0,Right,OLD_MON,Undefined,9,Top,0,3,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.47708,-0.634055,-3.341522,1722.780048,271.693912,3:00,5.44856,1.1264,6.26127,-40.33274,0.82917,22.29765,1.50186,-0.09995,74.65848,-8.139281,0.689827,0.461763,,,,,,,,,,,,-12.5965,1.11118,-0.88864,50.0,5.38237,6.13019,-119.59628,-2.58357,-17.93876,26.66782,-30.59159,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,f3550c00-eca9-11ef-9d96-6b412e18465d,81.62725,,,7.8186,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,21:06:55.62,2025-02-16 21:06:55.629000+00:00,2025-02-16 21:06:55.629000+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,31469f20-51fb-487a-bdb2-f0b68324e165,54.23752,-120.53746,13.33391,5.45449,-1.5039,-15.2958,-1.11616,6.7633,-8.96938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.41678,2.318862,1.100186,1.218677,0.02473,1.30008,0.08189,-5.49323,3.45384,4.71216,74.3743,5.26036,50.40513,-5.41613,73.08959,-6.24461,3.55751,21.50807,-16.49268,4.67065,37.51246,0.00925,High,High,High,,,High,High,High,2025-02-17,Yarmouth-Dennis
311.0,2025-02-16,16:07:21.53,2.0,1.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Zedalis, Tyler",822603.0,Right,OLD_MON,Undefined,9,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.90688,-1.122843,-4.005398,1716.501779,274.199636,3:15,5.40801,1.27759,6.33221,-39.36703,-0.03551,18.21678,1.09085,-0.89852,76.7223,-8.421642,-0.710957,0.451379,,,,,,,,,,,,-10.68064,0.69969,-0.99355,50.0,5.30759,7.8414,-121.69972,-3.62133,-15.91783,25.28616,-31.1313,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,02c5fd20-ecaa-11ef-9d96-6b412e18465d,83.50501,,,7.18458,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,21:07:21.53,2025-02-16 21:07:21.536051200+00:00,2025-02-16 21:07:21.536051200+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,b22c5ae1-fd16-4459-9270-0aa6a6961c3f,54.16829,-122.56272,12.64308,5.41305,-2.55884,-15.56565,-1.27044,8.38467,-7.95892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
312.0,2025-02-16,16:07:34.87,2.0,2.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Zedalis, Tyler",822603.0,Right,OLD_MON,Undefined,9,Top,1,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.48879,-0.049338,-1.376326,2410.805164,224.051583,1:30,5.951,0.84319,5.97809,-16.15946,19.15576,17.2856,4.55863,1.00759,80.36513,-3.180298,1.730312,0.427713,,,,,,,,,,,,-9.2076,10.16985,-0.74329,50.0,5.93807,2.35658,-129.77592,-0.53547,-15.43748,31.4385,-15.12331,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,0ab51610-ecaa-11ef-9d96-6b412e18465d,88.12555,,,9.12366,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,21:07:34.87,2025-02-16 21:07:34.873804800+00:00,2025-02-16 21:07:34.873804800+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,300a67d2-9947-4294-8b39-6294e793e195,54.51646,-130.86547,15.71925,5.94754,-0.01134,-7.56166,-0.83423,2.89159,-7.71874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
313.0,2025-02-16,16:07:51.70,2.0,3.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Zedalis, Tyler",822603.0,Right,OLD_MON,Undefined,9,Top,1,2,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.86168,-1.385042,-3.951774,1680.252048,283.23711,3:30,5.46918,1.16988,6.23225,-45.06644,-3.96807,23.43926,0.43259,-0.52831,74.86374,-9.722401,0.286168,0.461407,,,,,,,,,,,,-13.54611,-1.15784,-0.88594,50.0,5.34363,7.40684,-120.02427,-4.34365,-19.31179,28.14555,-33.82469,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,14b77ea0-ecaa-11ef-9d96-6b412e18465d,81.6903,,,7.99794,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,21:07:51.70,2025-02-16 21:07:51.704166400+00:00,2025-02-16 21:07:51.704166400+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,e2fbf0b7-ca4e-46a6-8ec4-36345e10287c,54.268,-121.02097,14.07278,5.47624,-3.14584,-16.91234,-1.16035,8.09072,-9.6559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
314.0,2025-02-16,16:08:09.05,2.0,4.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Zedalis, Tyler",822603.0,Right,OLD_MON,Undefined,9,Top,1,3,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.98772,-0.717305,-2.806466,2415.809177,221.924792,1:30,5.93662,0.81178,6.24455,-18.08906,17.19725,14.30891,3.76678,-0.58635,80.21649,-4.200772,-0.224652,0.427538,,,,,,,,,,,,-8.22158,9.47906,-0.60916,50.0,5.8741,5.72329,-129.02763,-2.09943,-13.67673,30.15768,-16.40548,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,1f17bea0-ecaa-11ef-9d96-6b412e18465d,88.16165,,,8.77123,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,21:08:09.05,2025-02-16 21:08:09.058816+00:00,2025-02-16 21:08:09.058816+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,7bb1ddf6-9105-478c-b7c6-daf7a038d864,54.2506,-130.01733,15.07884,5.93417,-1.56104,-8.20274,-0.80435,6.17213,-6.83836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
315.0,2025-02-16,16:08:22.34,2.0,5.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Zedalis, Tyler",822603.0,Right,OLD_MON,Undefined,9,Top,1,3,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,88.33134,-0.153536,-1.834708,2227.426962,218.182973,1:15,5.93476,0.77032,5.98792,-21.22615,14.79253,10.65256,4.02355,-0.04296,79.88387,-4.182432,0.079776,0.431952,98.92709,55.673176,-34.867581,4024.35787,83.51761,152.56944,-71.5874,263.62252,97.92392,-46.263153,6.637265,-6.0665,8.01595,-0.63155,50.0,5.91106,3.66755,-128.18522,-0.98528,-9.98078,29.26641,-18.98603,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,26f76e40-ecaa-11ef-9d96-6b412e18465d,87.26075,175.08216,,8.44748,,,,2.04553,4.39111,-0.16168,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,21:08:22.34,2025-02-16 21:08:22.340352+00:00,2025-02-16 21:08:22.340352+00:00,FlyBall,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,82413cb1-a150-410b-a6a8-e8828ed802e8,54.5099,-129.21079,14.63321,5.93393,-0.31997,-9.49302,-0.7662,4.0173,-4.99039,,2.06692,66.78232,-19.96397,4.62906,-0.45641,-0.06432,0.02647,-0.00314,0.00013,4.3697,120.11715,-27.78862,3.97848,-0.97055,0.17904,-0.01944,0.0009,-0.0,-0.1738,-46.59258,7.22626,-1.12791,-0.07555,0.0816,-0.01741,0.00166,-6e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,2025-02-17,Yarmouth-Dennis
316.0,2025-02-16,16:09:02.04,3.0,1.0,"Hernandez, Alex",1000247594.0,Right,GIT_YEL,"Leite, Zachary",1000218664.0,Left,OLD_MON,Undefined,9,Top,2,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.7093,-3.259652,-2.735067,2247.687641,226.664897,1:30,6.04881,0.75202,5.95568,-18.72828,15.98339,15.76052,1.45851,-0.47294,82.22223,-6.785318,0.095382,0.424042,,,,,,,,,,,,-8.83536,9.43737,-0.54339,50.0,5.77882,5.55047,-130.04687,-7.98514,-15.15154,26.92243,-15.99012,GIT_YEL,OLD_MON,GeorgiaTech,D1,ACC,20250216-GeorgiaTech-1,3ea60d80-ecaa-11ef-9d96-6b412e18465d,88.88841,,,7.48707,,,,,,,54ba0a7f-ae70-4473-8caa-88a33750d42b,2025-02-16,21:09:02.04,2025-02-16 21:09:02.042214400+00:00,2025-02-16 21:09:02.042214400+00:00,,v3,100,3090,16 February 2025 13:00-olddom@gatech,"Lackey, Vahn",822518.0,Right,GIT_YEL,a4828e5d-cd40-4a73-b89e-0e171fa714c4,54.54338,-130.98407,13.46121,6.0471,-7.42851,-7.99506,-0.74578,6.07791,-7.57577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-02-17,Yarmouth-Dennis
